accountid,reading_nov,usage_nov,bill_nov,penalty_nov,totalbill_nov,reading_dec,usage_dec,bill_dec,penalty_dec,totalbill_dec
0000001805-01-2020,290.0,10.0,25.0,0.0,25.0,445.0,155.0,430.0,0.0,430.0
0000001805-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001805-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001806-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001806-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001806-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001806-01-2019,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0000001806-01-2020,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0000001806-01-2021,41.0,16.0,25.0,0.0,25.0,68.0,27.0,46.0,0.0,46.0
0000001806-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001807-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001807-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001807-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001807-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001807-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001807-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001807-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001808-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001808-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001808-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001808-01-2019,145.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0
0000001808-01-2020,145.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0
0000001808-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001808-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001809-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001809-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001809-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001809-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001809-01-2020,197.0,11.0,25.0,0.0,25.0,215.0,18.0,25.0,0.0,25.0
0000001809-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001809-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001810-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001810-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001810-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001810-01-2019,1972.0,6.0,25.0,0.0,25.0,1980.0,8.0,25.0,0.0,25.0
0000001810-01-2020,2092.0,20.0,25.0,0.0,25.0,2107.0,15.0,25.0,0.0,25.0
0000001810-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001810-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001811-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001811-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001811-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001811-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001811-01-2020,0.0,0.0,0.0,0.0,0.0,3.0,3.0,25.0,0.0,25.0
0000001811-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001811-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001812-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001812-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001812-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001812-01-2019,2587.0,26.0,43.0,0.0,43.0,2626.0,39.0,82.0,0.0,82.0
0000001812-01-2020,2948.0,27.0,46.0,0.0,46.0,2982.0,34.0,67.0,0.0,67.0
0000001812-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001812-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001813-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001813-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001813-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001813-01-2019,18.0,17.0,25.0,0.0,25.0,36.0,18.0,25.0,0.0,25.0
0000001813-01-2020,533.0,1.0,25.0,0.0,25.0,542.0,9.0,25.0,0.0,25.0
0000001813-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001813-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001814-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001814-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001814-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001814-01-2019,1802.0,16.0,25.0,0.0,25.0,1820.0,18.0,25.0,0.0,25.0
0000001814-01-2020,2073.0,19.0,25.0,0.0,25.0,2096.0,23.0,34.0,0.0,34.0
0000001814-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001814-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001815-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001815-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001815-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001815-01-2019,148.0,31.0,58.0,0.0,58.0,201.0,0.0,0.0,0.0,0.0
0000001815-01-2020,605.0,33.0,64.0,0.0,64.0,648.0,43.0,94.0,0.0,94.0
0000001815-01-2021,1187.0,43.0,94.0,0.0,94.0,1232.0,45.0,100.0,0.0,100.0
0000001815-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001816-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001816-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001816-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001816-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001816-01-2020,153.0,17.0,25.0,0.0,25.0,172.0,19.0,25.0,0.0,25.0
0000001816-01-2021,379.0,30.0,55.0,0.0,55.0,392.0,13.0,25.0,0.0,25.0
0000001816-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001817-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001817-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001817-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001817-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001817-01-2020,228.0,24.0,37.0,0.0,37.0,251.0,23.0,34.0,0.0,34.0
0000001817-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001817-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001818-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001818-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001818-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001818-01-2019,118.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0
0000001818-01-2020,118.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0
0000001818-01-2021,118.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0
0000001818-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001819-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001819-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001819-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001819-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001819-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001819-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001819-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001820-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001820-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001820-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001820-01-2019,34.0,11.0,25.0,0.0,25.0,32.0,0.0,0.0,0.0,0.0
0000001820-01-2020,251.0,40.0,85.0,0.0,85.0,282.0,31.0,58.0,0.0,58.0
0000001820-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001820-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001821-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001821-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001821-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001821-01-2019,111.0,24.0,37.0,0.0,37.0,132.0,21.0,28.0,0.0,28.0
0000001821-01-2020,416.0,29.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0
0000001821-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001821-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001822-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001822-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001822-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001822-01-2019,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
0000001822-01-2020,387.0,64.0,157.0,0.0,157.0,437.0,50.0,115.0,0.0,115.0
0000001822-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001822-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001823-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001823-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001823-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001823-01-2019,9930.0,13.0,25.0,0.0,25.0,9982.0,52.0,121.0,0.0,121.0
0000001823-01-2020,10389.0,60.0,145.0,0.0,145.0,10446.0,57.0,136.0,0.0,136.0
0000001823-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001823-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001824-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001824-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001824-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001824-01-2019,35253.0,113.0,304.0,0.0,304.0,35483.0,230.0,655.0,0.0,655.0
0000001824-01-2020,74182.0,408.0,577.0,0.0,577.0,37301.0,210.0,595.0,0.0,595.0
0000001824-01-2021,39413.0,89.0,232.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0
0000001824-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001825-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001825-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001825-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001825-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001825-01-2020,24.0,11.0,25.0,0.0,25.0,31.0,7.0,25.0,0.0,25.0
0000001825-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001825-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001826-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001826-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001826-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001826-01-2019,35.0,0.0,0.0,0.0,0.0,57.0,22.0,31.0,0.0,31.0
0000001826-01-2020,151.0,16.0,25.0,0.0,25.0,156.0,5.0,25.0,0.0,25.0
0000001826-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001826-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001827-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001827-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001827-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001827-01-2019,15.0,15.0,25.0,0.0,25.0,27.0,12.0,25.0,0.0,25.0
0000001827-01-2020,378.0,28.0,0.0,0.0,0.0,207.0,18.0,25.0,0.0,25.0
0000001827-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001827-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001828-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001828-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001828-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001828-01-2019,1.0,0.0,0.0,0.0,0.0,3.0,2.0,25.0,0.0,25.0
0000001828-01-2020,836.0,0.0,0.0,0.0,0.0,955.0,119.0,426.0,0.0,426.0
0000001828-01-2021,2166.0,115.0,410.0,0.0,410.0,2251.0,85.0,290.0,0.0,290.0
0000001828-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001829-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001829-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001829-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001829-01-2019,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
0000001829-01-2020,117.0,4.0,25.0,0.0,25.0,157.0,40.0,85.0,0.0,85.0
0000001829-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001829-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001830-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001830-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001830-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001830-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001830-01-2020,172.0,12.0,25.0,0.0,25.0,191.0,19.0,25.0,0.0,25.0
0000001830-01-2021,327.0,20.0,25.0,0.0,25.0,335.0,8.0,25.0,0.0,25.0
0000001830-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001831-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001831-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001831-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001831-01-2019,119.0,18.0,25.0,0.0,25.0,150.0,31.0,58.0,0.0,58.0
0000001831-01-2020,426.0,25.0,40.0,0.0,40.0,448.0,22.0,31.0,0.0,31.0
0000001831-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001831-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001832-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001832-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001832-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001832-01-2019,16.0,9.0,25.0,0.0,25.0,35.0,19.0,25.0,0.0,25.0
0000001832-01-2020,540.0,128.0,157.0,0.0,157.0,325.0,55.0,130.0,0.0,130.0
0000001832-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001832-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001833-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001833-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001833-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001833-01-2019,24.0,11.0,25.0,0.0,25.0,35.0,0.0,0.0,0.0,0.0
0000001833-01-2020,186.0,14.0,25.0,0.0,25.0,206.0,20.0,25.0,0.0,25.0
0000001833-01-2021,369.0,11.0,25.0,0.0,25.0,381.0,12.0,25.0,0.0,25.0
0000001833-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001834-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001834-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001834-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001834-01-2019,1920.0,40.0,25.0,0.0,25.0,977.0,17.0,25.0,0.0,25.0
0000001834-01-2020,2045.0,93.0,244.0,0.0,244.0,2111.0,66.0,163.0,0.0,163.0
0000001834-01-2021,2629.0,54.0,127.0,0.0,127.0,2660.0,31.0,58.0,0.0,58.0
0000001834-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001835-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001835-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001835-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001835-01-2019,431.0,16.0,25.0,0.0,25.0,441.0,10.0,25.0,0.0,25.0
0000001835-01-2020,562.0,9.0,25.0,0.0,25.0,566.0,4.0,25.0,0.0,25.0
0000001835-01-2021,673.0,7.0,25.0,0.0,25.0,680.0,7.0,25.0,0.0,25.0
0000001835-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001836-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001836-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001836-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001836-01-2019,310.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0
0000001836-01-2020,165.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0
0000001836-01-2021,166.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0
0000001836-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001837-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001837-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001837-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001837-01-2019,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0000001837-01-2020,87.0,19.0,25.0,0.0,25.0,109.0,22.0,31.0,0.0,31.0
0000001837-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001837-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001838-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001838-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001838-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001838-01-2019,61.0,0.0,0.0,0.0,0.0,97.0,36.0,73.0,0.0,73.0
0000001838-01-2020,385.0,47.0,106.0,0.0,106.0,438.0,53.0,124.0,0.0,124.0
0000001838-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001838-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001839-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001839-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001839-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001839-01-2019,121.0,1.0,25.0,0.0,25.0,122.0,1.0,25.0,0.0,25.0
0000001839-01-2020,186.0,6.0,25.0,0.0,25.0,197.0,11.0,25.0,0.0,25.0
0000001839-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001839-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001840-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001840-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001840-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001840-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001840-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001840-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001840-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001841-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001841-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001841-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001841-01-2019,22.0,0.0,0.0,0.0,0.0,31.0,9.0,25.0,0.0,25.0
0000001841-01-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001841-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001841-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001842-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001842-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001842-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001842-01-2019,38.0,11.0,25.0,0.0,25.0,38.0,0.0,0.0,0.0,0.0
0000001842-01-2020,207.0,13.0,25.0,0.0,25.0,218.0,11.0,25.0,0.0,25.0
0000001842-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001842-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001843-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001843-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001843-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001843-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001843-01-2020,0.0,0.0,0.0,0.0,0.0,6516.0,0.0,0.0,0.0,0.0
0000001843-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001843-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001844-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001844-01-2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001844-01-2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001844-01-2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001844-01-2020,18.0,18.0,25.0,0.0,25.0,79.0,61.0,148.0,0.0,148.0
0000001844-01-2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001844-01-2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001845-01-2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
